 ནས  །_། 						ནས 	།_། 	འཆི 	མེད 	གསོལ 	མཛད་ལ 	bstod tshogs ka_.txt	     ནས  །_།  འཆི  མེད  གསོལ  མཛད་ལ 
 ནས ་ནི 						ནས	་ནི 	།_། 	འགྲོ་བ 	ཉོན་མོངས 	དྲང 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  འགྲོ་བ  ཉོན་མོངས  དྲང 
 ནས  གཅིག་ཏུ 						ནས 	གཅིག་ཏུ 	ཉམས་པ་ཡི 	།_། 	སེམས 	ཅན 	bstod tshogs ka_.txt	     ནས  གཅིག་ཏུ  ཉམས་པ་ཡི  །_།  སེམས  ཅན 
 ནས ་དེ་དག 						ནས	་དེ་དག 	_། 	རང 	དོན 	ཁོ་ན 	bstod tshogs ka_.txt	     ནས ་དེ་དག  _།  རང  དོན  ཁོ་ན 
 ནས  མ་ཡིན་ལས 						ནས 	མ་ཡིན་ལས 	ལྡོག་པ་དང 	།_། 	གནས་ལ 	ཞུགས་ལ 	bstod tshogs ka_.txt	     ནས  མ་ཡིན་ལས  ལྡོག་པ་དང  །_།  གནས་ལ  ཞུགས་ལ 
 ནས ་སྐབས 						ནས	་སྐབས 	ཐམས་ཅད་དུ 	།_། 	ལྟ 	བཅས 	bstod tshogs ka_.txt	     ནས ་སྐབས  ཐམས་ཅད་དུ  །_།  ལྟ  བཅས 
 ནས  གདུལ་བ 						ནས 	གདུལ་བ 	-འི 	ཁྱད་པར་གྱིས 	།_། 	བསྟན་པ 	bstod tshogs ka_.txt	     ནས  གདུལ་བ  -འི  ཁྱད་པར་གྱིས  །_།  བསྟན་པ 
 ནས ་ཀྱང 						ནས	་ཀྱང 	།_། 	མངོན་དུ 	བཏུལ་བ 	-འི 	bstod tshogs ka_.txt	     ནས ་ཀྱང  །_།  མངོན་དུ  བཏུལ་བ  -འི 
 ནས  །_། 						ནས 	།_། 	མཇུག 	ཏུ 	-འང 	ཁྱོད་ཀྱིས 	bstod tshogs ka_.txt	     ནས  །_།  མཇུག  ཏུ  -འང  ཁྱོད་ཀྱིས 
 ནས  །_། 						ནས 	།_། 	ཉིད་ཀྱི་བདེ་ལ 	ཆགས 	མི་མངའ 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  ཉིད་ཀྱི་བདེ་ལ  ཆགས  མི་མངའ  །_། 
 ནས  །_། 						ནས 	།_། 	ཁྱོད་ནི 	ཡོངས་སུ 	མྱ་ངན་འདས 	།_། 	bstod tshogs ka_.txt	     ནས  །_།  ཁྱོད་ནི  ཡོངས་སུ  མྱ་ངན་འདས  །_། 
 ནས ་པ 						ནས	་པ 	ཨེ 	མ 	-འོ་ཚུལ 	།_། 	bstod tshogs ka_.txt	     ནས ་པ  ཨེ  མ  -འོ་ཚུལ  །_། 
 ནས  ཆོས་ཀྱི་ཚོགས 						ནས 	ཆོས་ཀྱི་ཚོགས 	།_། 	ཁྱོད་ལ 	སེམས་ཅན་གང 	འདུད་པ 	bstod tshogs ka_.txt	     ནས  ཆོས་ཀྱི་ཚོགས  །_།  ཁྱོད་ལ  སེམས་ཅན་གང  འདུད་པ 
 ནས  །_། 						ནས 	།_། 	དགེ 	བ 	-འི 	བསྟན་པ་ལ 	bstod tshogs ka_.txt	     ནས  །_།  དགེ  བ  -འི  བསྟན་པ་ལ 
 ནས ་པ 						ནས	་པ 	-ར་ཤོག 	_། 	སངས 	རྒྱས 	bstod tshogs ka_.txt	     ནས ་པ  -ར་ཤོག  _།  སངས  རྒྱས 
 ནས  མཛད་པ 						ནས 	མཛད་པ 	རྫོགས་སོ 	།།_།། 	རྒྱ 	གར་གྱི 	bstod tshogs ka_.txt	     ནས  མཛད་པ  རྫོགས་སོ  །།_།།  རྒྱ  གར་གྱི 
 ནས  ན 						ནས 	ན 	-འང་ཞེས 	བྱ་བ་ལ 	སོགས་པ 	-འི 	bstod tshogs ka_.txt	     ནས  ན  -འང་ཞེས  བྱ་བ་ལ  སོགས་པ  -འི 
 ནས ་སྐབས་གསུམ་པོ 						ནས	་སྐབས་གསུམ་པོ 	རྒྱུ 	-འི 	གནས་སྐབས་དང 	།_ 	bstod tshogs ka_.txt	     ནས ་སྐབས་གསུམ་པོ  རྒྱུ  -འི  གནས་སྐབས་དང  །_ 
 ནས ་སྐབས་དང 						ནས	་སྐབས་དང 	།_ 	སེམས 	ཅན་གྱི 	དོན 	bstod tshogs ka_.txt	     ནས ་སྐབས་དང  །_  སེམས  ཅན་གྱི  དོན 
 ནས ་སྐབས 						ནས	་སྐབས 	རྣམས་དང 	ལྡན་པ་ཡིན་ནོ 	།_། 	དེ་ལ 	bstod tshogs ka_.txt	     ནས ་སྐབས  རྣམས་དང  ལྡན་པ་ཡིན་ནོ  །_།  དེ་ལ 
 ནས ་སྐབས་ནི 						ནས	་སྐབས་ནི 	སེམས་བསྐྱེད་པ་ལ 	སོགས་པ་ནས 	བྱང་ཆུབ་ཀྱི 	སྙིང་པོ་ལ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ནི  སེམས་བསྐྱེད་པ་ལ  སོགས་པ་ནས  བྱང་ཆུབ་ཀྱི  སྙིང་པོ་ལ 
 ནས ་སྐབས་ནི 						ནས	་སྐབས་ནི 	ཡང་དག 	པར 	རྫོགས་པ 	-ར 	bstod tshogs ka_.txt	     ནས ་སྐབས་ནི  ཡང་དག  པར  རྫོགས་པ  -ར 
 ནས ་སྐབས་ཡིན་ནོ 						ནས	་སྐབས་ཡིན་ནོ 	།_། 	སེམས 	ཅན་གྱི 	དོན 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཡིན་ནོ  །_།  སེམས  ཅན་གྱི  དོན 
 ནས ་སྐབས་ནི 						ནས	་སྐབས་ནི 	ཆོས་ཀྱི 	འཁོར་ལོ 	བསྐོར་བ་ལ 	སོགས་པ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ནི  ཆོས་ཀྱི  འཁོར་ལོ  བསྐོར་བ་ལ  སོགས་པ 
 ནས  ནུབ་པ་ལ 						ནས 	ནུབ་པ་ལ 	ཐུག་པ 	-འི 	བར 	དག་ཡིན་ནོ 	bstod tshogs ka_.txt	     ནས  ནུབ་པ་ལ  ཐུག་པ  -འི  བར  དག་ཡིན་ནོ 
 ནས ་སྐབས་ནི 						ནས	་སྐབས་ནི 	བསམ་པ 	-འི 	གནས་སྐབས་དང 	།_ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ནི  བསམ་པ  -འི  གནས་སྐབས་དང  །_ 
 ནས ་སྐབས་དང 						ནས	་སྐབས་དང 	།_ 	དབང 	མཛད་པ 	-འི 	bstod tshogs ka_.txt	     ནས ་སྐབས་དང  །_  དབང  མཛད་པ  -འི 
 ནས ་སྐབས 						ནས	་སྐབས 	རྣམས་སོ 	།_། 	བསམ་པ 	-འི 	bstod tshogs ka_.txt	     ནས ་སྐབས  རྣམས་སོ  །_།  བསམ་པ  -འི 
 ནས ་སྐབས་ནི 						ནས	་སྐབས་ནི 	གཞན་གྱི 	དོན་ལ 	འཇུག་པ 	-ར 	bstod tshogs ka_.txt	     ནས ་སྐབས་ནི  གཞན་གྱི  དོན་ལ  འཇུག་པ  -ར 
 ནས  ན 						ནས 	ན 	-འང་ཞེས 	བྱ་བ 	འདི 	-ས་ནི 	bstod tshogs ka_.txt	     ནས  ན  -འང་ཞེས  བྱ་བ  འདི  -ས་ནི 
 ནས ་སྐབས 						ནས	་སྐབས 	དག་ཏུ་ཞེས 	བྱ་བ 	འདི་དག་ནི 	རིགས 	bstod tshogs ka_.txt	     ནས ་སྐབས  དག་ཏུ་ཞེས  བྱ་བ  འདི་དག་ནི  རིགས 
 ནས ་སྐབས་ཀྱི 						ནས	་སྐབས་ཀྱི 	ལེའུ་སྟེ་དང་པོའོ 	།།_།། 	སྦྱོར 	བ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཀྱི  ལེའུ་སྟེ་དང་པོའོ  །།_།།  སྦྱོར  བ 
 ནས ་སྐབས་ཞེས 						ནས	་སྐབས་ཞེས 	བྱ་བ་ཡང 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	སྟོན་པ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཞེས  བྱ་བ་ཡང  ཕ་རོལ་ཏུ  ཕྱིན་པ  སྟོན་པ 
 ནས  བཟོད་པ 						ནས 	བཟོད་པ 	-འི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	bstod tshogs ka_.txt	     ནས  བཟོད་པ  -འི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ 
 ནས  བསམ་གཏན་གྱི 						ནས 	བསམ་གཏན་གྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	     ནས  བསམ་གཏན་གྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_། 
 ནས  ཤེས་རབ་ཀྱི 						ནས 	ཤེས་རབ་ཀྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	     ནས  ཤེས་རབ་ཀྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_། 
 ནས ་སྐབས་ཏེ 						ནས	་སྐབས་ཏེ 	ལེའུ་གཉིས་པའོ 	།།_།། 	ས 	ཐོབ་པ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཏེ  ལེའུ་གཉིས་པའོ  །།_།།  ས  ཐོབ་པ 
 ནས ་སྐབས་ཏེ 						ནས	་སྐབས་ཏེ 	ལེའུ་གསུམ་པའོ 	།།_།། 	དེ་ལ 	མངའ་དབང 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཏེ  ལེའུ་གསུམ་པའོ  །།_།།  དེ་ལ  མངའ་དབང 
 ནས  །_། 						ནས 	།_། 	ཞེས 	བྱ་བ 	དེ་དག་གིས་ནི 	དེ 	bstod tshogs ka_.txt	     ནས  །_།  ཞེས  བྱ་བ  དེ་དག་གིས་ནི  དེ 
 ནས ་སྐབས 						ནས	་སྐབས 	བསྟན་པ 	-འི 	ལེའུ་སྟེ 	བཞི་པའོ 	bstod tshogs ka_.txt	     ནས ་སྐབས  བསྟན་པ  -འི  ལེའུ་སྟེ  བཞི་པའོ 
 ནས ་པ 						ནས	་པ 	-ར 	འགལ་བ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	bstod tshogs ka_.txt	     ནས ་པ  -ར  འགལ་བ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི 
 ནས ་སྐབས་ཀྱི 						ནས	་སྐབས་ཀྱི 	བསྟོད་པ 	བསྟན་ཏོ 	།_། 	འབྲས 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཀྱི  བསྟོད་པ  བསྟན་ཏོ  །_།  འབྲས 
 ནས ་སྐབས 						ནས	་སྐབས 	བསྟན་པ 	-འི 	ལེའུ་སྟེ 	ལྔ་པའོ 	bstod tshogs ka_.txt	     ནས ་སྐབས  བསྟན་པ  -འི  ལེའུ་སྟེ  ལྔ་པའོ 
 ནས ་པ 						ནས	་པ 	ཡང་དག 	པར 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	     ནས ་པ  ཡང་དག  པར  བསྟན་ཏོ  །_། 
 ནས ་སྐབས 						ནས	་སྐབས 	བསྟན་པ་ཡིན་ནོ 	།_། 	སེམས 	ཅན་གྱི 	bstod tshogs ka_.txt	     ནས ་སྐབས  བསྟན་པ་ཡིན་ནོ  །_།  སེམས  ཅན་གྱི 
 ནས ་སྐབས་ཀྱི 						ནས	་སྐབས་ཀྱི 	ལེའུ་སྟེ་དྲུག་པའོ 	།།_།། 	ཐ 	མས་ནི 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཀྱི  ལེའུ་སྟེ་དྲུག་པའོ  །།_།།  ཐ  མས་ནི 
 ནས ་སྐབས་ཀྱི 						ནས	་སྐབས་ཀྱི 	སྨོན་ལམ 	ཇི་སྲིད 	བར 	ཡོངས་སུ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ཀྱི  སྨོན་ལམ  ཇི་སྲིད  བར  ཡོངས་སུ 
 ནས  སྐབས་གསུམ་གྱིས 						ནས 	སྐབས་གསུམ་གྱིས 	རྒྱུ 	བསྟན་ཏོ 	།_། 	གཞན 	bstod tshogs ka_.txt	     ནས  སྐབས་གསུམ་གྱིས  རྒྱུ  བསྟན་ཏོ  །_།  གཞན 
 ནས ་པས 						ནས	་པས 	།_། 	འདིར་ནི 	སྦྱོར་བ་རྣམ་གཉིས་བྱས 	།_། 	bstod tshogs ka_.txt	     ནས ་པས  །_།  འདིར་ནི  སྦྱོར་བ་རྣམ་གཉིས་བྱས  །_། 
 ནས  །_། 						ནས 	།_། 	ཐམསཐ 	མས 	ཡོངས་སུ 	བསྔོ་བ་སྟེ 	bstod tshogs ka_.txt	     ནས  །_།  ཐམསཐ  མས  ཡོངས་སུ  བསྔོ་བ་སྟེ 
 ནས  གཏན་ལ 						ནས 	གཏན་ལ 	ཕབ་པའོ 	།།_༄༅༅།_། 	རྒྱ 	གར 	bstod tshogs ka_.txt	     ནས  གཏན་ལ  ཕབ་པའོ  །།_༄༅༅།_།  རྒྱ  གར 
 ནས ་དཀྱིལ 						ནས	་དཀྱིལ 	འཁོར་སྐར 	མ་ཅན 	།_། 	འཕགས་ལམ 	bstod tshogs ka_.txt	     ནས ་དཀྱིལ  འཁོར་སྐར  མ་ཅན  །_།  འཕགས་ལམ 
 ནས  ལྷག་མཐོང 						ནས 	ལྷག་མཐོང 	ལྷ་ཡི 	སྤྱན་གཉིས་དང 	ལྡན་ཞིང 	།_། 	bstod tshogs ka_.txt	     ནས  ལྷག་མཐོང  ལྷ་ཡི  སྤྱན་གཉིས་དང  ལྡན་ཞིང  །_། 
 ནས ་མཆོག 						ནས	་མཆོག 	དམ་པ 	ཐོབ 	གྱུར་ནས 	།_། 	bstod tshogs ka_.txt	     ནས ་མཆོག  དམ་པ  ཐོབ  གྱུར་ནས  །_། 
 ནས ་པ 						ནས	་པ 	-འི 	ཕྱིར་རོ 	།_། 	མཉམ་པ་ནི 	bstod tshogs ka_.txt	     ནས ་པ  -འི  ཕྱིར་རོ  །_།  མཉམ་པ་ནི 
 ནས ་སྐབས་ན 						ནས	་སྐབས་ན 	ཡོད་པ 	-འི 	ཡོན་ཏན 	ཐམས་ཅད་ཀྱི 	bstod tshogs ka_.txt	     ནས ་སྐབས་ན  ཡོད་པ  -འི  ཡོན་ཏན  ཐམས་ཅད་ཀྱི 
 ནས ་སྐབས་ན 						ནས	་སྐབས་ན 	ཡོད་པ 	ས་བཅུ 	-ས 	བསྡུས་པ 	bstod tshogs ka_.txt	     ནས ་སྐབས་ན  ཡོད་པ  ས་བཅུ  -ས  བསྡུས་པ 
 ནས ་སྐབས་ན 						ནས	་སྐབས་ན 	ཡོད་པ 	-འི 	ཡོན་ཏན 	རངས་པའང 	bstod tshogs ka_.txt	     ནས ་སྐབས་ན  ཡོད་པ  -འི  ཡོན་ཏན  རངས་པའང 
 ནས  མདོ་ལས 						ནས 	མདོ་ལས 	།_ 	དེ་ལ 	གཅིག་པུ 	དཔེ 	bstod tshogs ka_.txt	     ནས  མདོ་ལས  །_  དེ་ལ  གཅིག་པུ  དཔེ 
 ནས  ཞུགས་པ 						ནས 	ཞུགས་པ 	ཡིན་པ 	-འི 	ཕྱིར 	རང་བཞིན 	bstod tshogs ka_.txt	     ནས  ཞུགས་པ  ཡིན་པ  -འི  ཕྱིར  རང་བཞིན 
 ནས ་སྐབས་ན 						ནས	་སྐབས་ན 	ཡོད་པའི 	།_ 	འགྲོ་ལ 	ཕན 	bstod tshogs ka_.txt	     ནས ་སྐབས་ན  ཡོད་པའི  །_  འགྲོ་ལ  ཕན 
 ནས ་སྐབས་ན 						ནས	་སྐབས་ན 	ཡོད་པ 	-འི 	སྙིང་རྗེ 	སེམས་ཅན 	bstod tshogs ka_.txt	     ནས ་སྐབས་ན  ཡོད་པ  -འི  སྙིང་རྗེ  སེམས་ཅན 
 ནས  སྐབས 						ནས 	སྐབས 	དེས་ན་ནི 	མཚན་མ 	ཐམས་ཅད་དང 	བྲལ་བ 	bstod tshogs ka_.txt	     ནས  སྐབས  དེས་ན་ནི  མཚན་མ  ཐམས་ཅད་དང  བྲལ་བ 
 ནས ་པ 						ནས	་པ 	-འི 	མྱ་ངན་ལས 	འདས་པ 	ཡིན་པ 	bstod tshogs ka_.txt	     ནས ་པ  -འི  མྱ་ངན་ལས  འདས་པ  ཡིན་པ 
 ནས  གཞན་དུ 						ནས 	གཞན་དུ 	སྐྱེ་བ་ལ 	སོགས་པ 	ཉེ་བ 	-ར 	bstod tshogs ka_.txt	     ནས  གཞན་དུ  སྐྱེ་བ་ལ  སོགས་པ  ཉེ་བ  -ར 
 ནས  ཉིད་ལེགས 						ནས 	ཉིད་ལེགས 	རྫོགས་པ 	།_ 	བདེ 	གནས 	bstod tshogs ka_.txt	     ནས  ཉིད་ལེགས  རྫོགས་པ  །_  བདེ  གནས 
 ནས ་གང་ལ 						ནས	་གང་ལ 	ལེགས་པ 	-ར 	རྫོགས་ཤིང 	མཐའ 	bstod tshogs ka_.txt	     ནས ་གང་ལ  ལེགས་པ  -ར  རྫོགས་ཤིང  མཐའ 
 ནས ་སྐབས་སོ 						ནས	་སྐབས་སོ 	།_། 	འདིར་ཡང 	རང་གི 	དོན 	bstod tshogs ka_.txt	     ནས ་སྐབས་སོ  །_།  འདིར་ཡང  རང་གི  དོན 
 ནས ་ཡིན་ཏེ 						ནས	་ཡིན་ཏེ 	འདི་ལ 	གཞན་ལ 	ཕན་པ 	མཛད་པ 	bstod tshogs ka_.txt	     ནས ་ཡིན་ཏེ  འདི་ལ  གཞན་ལ  ཕན་པ  མཛད་པ 
 ནས ་ཞེས 						ནས	་ཞེས 	བྱ་བ 	མི 	འབྱུང་སྟེ 	།_ 	bstod tshogs ka_.txt	     ནས ་ཞེས  བྱ་བ  མི  འབྱུང་སྟེ  །_ 
 ནས ་མཆོག 						ནས	་མཆོག 	ཉིད་བརྙེས 	།_། 	ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	     ནས ་མཆོག  ཉིད་བརྙེས  །_།  ཞེས  བྱ་བ 
 ནས ་མཆོག་སྟེ 						ནས	་མཆོག་སྟེ 	དབང་ཕྱུག་གམ 	།_ 	གོ 	འཕང་ངམ 	bstod tshogs ka_.txt	     ནས ་མཆོག་སྟེ  དབང་ཕྱུག་གམ  །_  གོ  འཕང་ངམ 
 ནས ་མཆོག 						ནས	་མཆོག 	ཅན་ཏེ 	།_ 	སངས 	རྒྱས 	bstod tshogs ka_.txt	     ནས ་མཆོག  ཅན་ཏེ  །_  སངས  རྒྱས 
 ནས ་མཆོག 						ནས	་མཆོག 	ཉིད་དོ 	།_། 	དེ 	ཉིད 	bstod tshogs ka_.txt	     ནས ་མཆོག  ཉིད་དོ  །_།  དེ  ཉིད 
 ནས ་ཀྱི 						ནས	་ཀྱི 	མཆོག་ཉིད་ཀྱི་ནི 	སྦྱིན 	མཆོག་ཉིད 	གནས་མཆོག 	bstod tshogs ka_.txt	     ནས ་ཀྱི  མཆོག་ཉིད་ཀྱི་ནི  སྦྱིན  མཆོག་ཉིད  གནས་མཆོག 
 ནས ་མཆོག 						ནས	་མཆོག 	ཉིད 	སྐྱེས་པ་སྟེ 	གནས་ལ 	ཕན་པ 	bstod tshogs ka_.txt	     ནས ་མཆོག  ཉིད  སྐྱེས་པ་སྟེ  གནས་ལ  ཕན་པ 
 ནས ་ནི 						ནས	་ནི 	།_། 	བསྟོད་པ 	འདི 	ལྟ་བུ་ཡིས 	bstod tshogs ka_.txt	     ནས ་ནི  །_།  བསྟོད་པ  འདི  ལྟ་བུ་ཡིས 
 ནས ་གཅོད 						ནས	་གཅོད 	།_། 	སེམས 	ཅན 	ཐམས་ཅད་བདེ་ལ 	bstod tshogs ka_.txt	     ནས ་གཅོད  །_།  སེམས  ཅན  ཐམས་ཅད་བདེ་ལ 
 ནས  །_། 						ནས 	།_། 	ཡོན་ཏན 	རྒྱ་མཚོ 	དག་གི 	ཕ་རོལ་བྱོན 	bstod tshogs ka_.txt	     ནས  །_།  ཡོན་ཏན  རྒྱ་མཚོ  དག་གི  ཕ་རོལ་བྱོན 
