ལོང་བ་ལ  སོགས་པ ་ལ 	དབྱུང་བ 	-འི་ཕྱིར 	།_ 	འཕྱེ་བོ་དང 	ལོང་བ་ལ 	སོགས་པ	་ལ 	གསོལ་བ 	འདེབས་པ 	-ར 	མི 	bstod tshogs ka_.txt	དབྱུང་བ  -འི་ཕྱིར  །_  འཕྱེ་བོ་དང  ལོང་བ་ལ  སོགས་པ ་ལ  གསོལ་བ  འདེབས་པ  -ར  མི 
ཡན་ལག་ལ  སོགས་པ  -འི 	མཐར་ཐུག་པའོ 	།_། 	སྟོབས་དང 	བྱང་ཆུབ་ཀྱི 	ཡན་ལག་ལ 	སོགས་པ 	-འི 	ཡོན་ཏན 	གང་དག 	ཡིན་པ 	ཀུན་ལ 	bstod tshogs ka_.txt	མཐར་ཐུག་པའོ  །_།  སྟོབས་དང  བྱང་ཆུབ་ཀྱི  ཡན་ལག་ལ  སོགས་པ  -འི  ཡོན་ཏན  གང་དག  ཡིན་པ  ཀུན་ལ 
ཉིད་ལ  སོགས་པ  ཕན་པ 	ངོ་བོ 	འཁོར་ལོ 	-ས 	སྒྱུར་བ 	ཉིད་ལ 	སོགས་པ 	ཕན་པ 	གཞན་ཡང 	སྩོལ་བ 	-ར 	མཛད་པ 	bstod tshogs ka_.txt	ངོ་བོ  འཁོར་ལོ  -ས  སྒྱུར་བ  ཉིད་ལ  སོགས་པ  ཕན་པ  གཞན་ཡང  སྩོལ་བ  -ར  མཛད་པ 
བྱ་བ་ལ  སོགས་པ  -འི 	དྲི 	མེད 	མི 	གཡོ་ཞེས 	བྱ་བ་ལ 	སོགས་པ 	-འི 	ཚིག 	རྣམས་ནི 	ཁྱད་པར་གྱི 	ཚིག 	bstod tshogs ka_.txt	དྲི  མེད  མི  གཡོ་ཞེས  བྱ་བ་ལ  སོགས་པ  -འི  ཚིག  རྣམས་ནི  ཁྱད་པར་གྱི  ཚིག 
རིག་པ་ལ  སོགས་པ  -འི 	སུམ 	ཚོགས་པ་སོ་སོ 	ཡང་དག 	པར 	རིག་པ་ལ 	སོགས་པ 	-འི 	ཆོས 	དེ་ལྟ 	བུ 	མངའ་བ 	bstod tshogs ka_.txt	སུམ  ཚོགས་པ་སོ་སོ  ཡང་དག  པར  རིག་པ་ལ  སོགས་པ  -འི  ཆོས  དེ་ལྟ  བུ  མངའ་བ 
རྒྱས་ལ  སོགས་པ  -འི 	རྟེན་ལས 	འདས་པ 	།_ 	སངས 	རྒྱས་ལ 	སོགས་པ 	-འི 	ཆོས 	རྣམས་ཀྱི 	རབ་ནི 	མཆོག་རབ་སྟེ 	bstod tshogs ka_.txt	རྟེན་ལས  འདས་པ  །_  སངས  རྒྱས་ལ  སོགས་པ  -འི  ཆོས  རྣམས་ཀྱི  རབ་ནི  མཆོག་རབ་སྟེ 
རིག་པ་ལ  སོགས་པ  -འི 	།_ 	སོ་སོ 	ཡང་དག 	པར 	རིག་པ་ལ 	སོགས་པ 	-འི 	ཆོས 	རྣམས 	མཉམ་པ 	མེད་པ་ཡིན 	bstod tshogs ka_.txt	།_  སོ་སོ  ཡང་དག  པར  རིག་པ་ལ  སོགས་པ  -འི  ཆོས  རྣམས  མཉམ་པ  མེད་པ་ཡིན 
བྱ་བ་ལ  སོགས་པ  འདི 	ནམ་མཁའ་ལ 	མེད་དེ 	།_། 	ཞེས 	བྱ་བ་ལ 	སོགས་པ 	འདི 	གསུངས་སོ 	།_། 	ནམ 	མཁའ་ནི 	bstod tshogs ka_.txt	ནམ་མཁའ་ལ  མེད་དེ  །_།  ཞེས  བྱ་བ་ལ  སོགས་པ  འདི  གསུངས་སོ  །_།  ནམ  མཁའ་ནི 
ཟད་པ་ལ  སོགས་པ  -འི 	ཤས་ནི 	ཆེ་བ་དང 	།_ 	མི 	ཟད་པ་ལ 	སོགས་པ 	-འི 	ཡོན་ཏན 	གང་ཡང 	རུང་བ 	འགའ་ཞིག་གོ 	bstod tshogs ka_.txt	ཤས་ནི  ཆེ་བ་དང  །_  མི  ཟད་པ་ལ  སོགས་པ  -འི  ཡོན་ཏན  གང་ཡང  རུང་བ  འགའ་ཞིག་གོ 
ཡན་ལག་ལ  སོགས་པ  -འི 	།_ 	མཆོག་ནི 	སྟོབས་དང 	བྱང་ཆུབ་ཀྱི 	ཡན་ལག་ལ 	སོགས་པ 	-འི 	ཡོན་ཏན་ནོ 	།_། 	དེ 	དག་གི 	bstod tshogs ka_.txt	།_  མཆོག་ནི  སྟོབས་དང  བྱང་ཆུབ་ཀྱི  ཡན་ལག་ལ  སོགས་པ  -འི  ཡོན་ཏན་ནོ  །_།  དེ  དག་གི 
།_།  སོགས་པ  -ས 	།_ 	ཡུལ་དང 	དུས་དང 	བྱ་བ་ལ 	།_། 	སོགས་པ 	-ས 	འགལ་བ 	-འི 	དཔེ་ཡིན་ན 	།_། 	bstod tshogs ka_.txt	།_  ཡུལ་དང  དུས་དང  བྱ་བ་ལ  །_།  སོགས་པ  -ས  འགལ་བ  -འི  དཔེ་ཡིན་ན  །_། 
བྱ་བ་ལ  སོགས་པ  སྨོས་སོ 	-འི 	ཤུགས་ལས་བྱུང 	།_། 	ཞེས 	བྱ་བ་ལ 	སོགས་པ 	སྨོས་སོ 	།_། 	རྟག་ཏུ 	དྲི་མེད་ནི 	རྟག་ཏུ 	bstod tshogs ka_.txt	-འི  ཤུགས་ལས་བྱུང  །_།  ཞེས  བྱ་བ་ལ  སོགས་པ  སྨོས་སོ  །_།  རྟག་ཏུ  དྲི་མེད་ནི  རྟག་ཏུ 
བྱ་བ་ལ  སོགས་པ  གསུངས་སོ 	།_ 	འགྲོ 	བ 	-འི་ཞེས 	བྱ་བ་ལ 	སོགས་པ 	གསུངས་སོ 	།_། 	འགྲོ 	བ 	-འི 	bstod tshogs ka_.txt	།_  འགྲོ  བ  -འི་ཞེས  བྱ་བ་ལ  སོགས་པ  གསུངས་སོ  །_།  འགྲོ  བ  -འི 
འགྱེད་པ་ལ  སོགས་པ  -ས 	སྤྲུལ་པ 	སྣ་ཚོགས་ཀྱི 	འོད་ཟེར་གྱི 	དྲ་བ 	འགྱེད་པ་ལ 	སོགས་པ 	-ས 	རྣམ་པ 	སྣ་ཚོགས་སུ 	སྣང་ཞིང 	མཛེས་སོ 	bstod tshogs ka_.txt	སྤྲུལ་པ  སྣ་ཚོགས་ཀྱི  འོད་ཟེར་གྱི  དྲ་བ  འགྱེད་པ་ལ  སོགས་པ  -ས  རྣམ་པ  སྣ་ཚོགས་སུ  སྣང་ཞིང  མཛེས་སོ 
མྱ་ངན་ལ  སོགས་པ  གོམས་པ 	-ར 	འགྱུར་ཏེ 	།_ 	འདོད་པ་དང 	མྱ་ངན་ལ 	སོགས་པ 	གོམས་པ 	བཞིན་ནོ 	།_། 	དེ 	དག་གི 	bstod tshogs ka_.txt	-ར  འགྱུར་ཏེ  །_  འདོད་པ་དང  མྱ་ངན་ལ  སོགས་པ  གོམས་པ  བཞིན་ནོ  །_།  དེ  དག་གི 
བྱ་བ་ལ  སོགས་པ  སྨོས་སོ 	འགག 	ཉིད 	མི 	འགྱུར་ཞེས 	བྱ་བ་ལ 	སོགས་པ 	སྨོས་སོ 	།_། 	འགག་པ་ནི 	རྒྱུན 	འཆད་པའོ 	bstod tshogs ka_.txt	འགག  ཉིད  མི  འགྱུར་ཞེས  བྱ་བ་ལ  སོགས་པ  སྨོས་སོ  །_།  འགག་པ་ནི  རྒྱུན  འཆད་པའོ 
སྐྱེ་བ་ལ  སོགས་པ  ཉེ་བ 	ཉེ་བ 	-ར 	བསྟན་ནས 	གཞན་དུ 	སྐྱེ་བ་ལ 	སོགས་པ 	ཉེ་བ 	-ར 	སྟོན་པ 	ཉིད་དོ 	།_། 	bstod tshogs ka_.txt	ཉེ་བ  -ར  བསྟན་ནས  གཞན་དུ  སྐྱེ་བ་ལ  སོགས་པ  ཉེ་བ  -ར  སྟོན་པ  ཉིད་དོ  །_། 
ཆོས་ལ  སོགས་པ འོ 	འཇིག་རྟེན་གསུམ་པོ་ལའོ 	།_། 	མཆོག་ནི 	སངས་རྒྱས་ཀྱི 	ཆོས་ལ 	སོགས་པ	འོ 	།_། 	གྲུབ་པ་ནི 	ཡོངས་སུ 	གྲུབ་པ་སྟེ་དེ 	bstod tshogs ka_.txt	འཇིག་རྟེན་གསུམ་པོ་ལའོ  །_།  མཆོག་ནི  སངས་རྒྱས་ཀྱི  ཆོས་ལ  སོགས་པ འོ  །_།  གྲུབ་པ་ནི  ཡོངས་སུ  གྲུབ་པ་སྟེ་དེ 
བྱ་བ་ལ  སོགས་པ  གསུངས་ཏེ 	གསོལ་བ 	གདབ་པ 	མཆོག 	སྩོལ་ཞེས 	བྱ་བ་ལ 	སོགས་པ 	གསུངས་ཏེ 	།_ 	ཇི 	ལྟར 	འདོད་པ 	bstod tshogs ka_.txt	གསོལ་བ  གདབ་པ  མཆོག  སྩོལ་ཞེས  བྱ་བ་ལ  སོགས་པ  གསུངས་ཏེ  །_  ཇི  ལྟར  འདོད་པ 
ཚངས་པ་ལ  སོགས་པ ་དང་ཡང 	མཆོག 	ངན་ངོན 	ཙམ 	སྦྱིན་པ 	ཚངས་པ་ལ 	སོགས་པ	་དང་ཡང 	མཚུངས་པ 	-ར 	ཤེས་པ 	-ར 	bstod tshogs ka_.txt	མཆོག  ངན་ངོན  ཙམ  སྦྱིན་པ  ཚངས་པ་ལ  སོགས་པ ་དང་ཡང  མཚུངས་པ  -ར  ཤེས་པ  -ར 
ཅེས་བྱ་བ་ལ  སོགས་པ ་ལ 	།_། 	དམ 	ཚིག་གསུམ 	མཆོག 	ཅེས་བྱ་བ་ལ 	སོགས་པ	་ལ 	།_། 	དམ 	ཚིག་གསུམ་ཞེས 	བྱ་བ་ནི 	bstod tshogs ka_.txt	།_།  དམ  ཚིག་གསུམ  མཆོག  ཅེས་བྱ་བ་ལ  སོགས་པ ་ལ  །_།  དམ  ཚིག་གསུམ་ཞེས  བྱ་བ་ནི 
ཉིད་ལ  སོགས་པ  -འི 	།_ 	འཁོར 	ལོས 	སྒྱུར་བ 	ཉིད་ལ 	སོགས་པ 	-འི 	དངོས་གྲུབ 	ཐམས་ཅད་ཀྱི 	ནང་ན 	མཆོག་གི 	bstod tshogs ka_.txt	།_  འཁོར  ལོས  སྒྱུར་བ  ཉིད་ལ  སོགས་པ  -འི  དངོས་གྲུབ  ཐམས་ཅད་ཀྱི  ནང་ན  མཆོག་གི 
