 གྱི  ཉོན་མོངས་ཀུན 						གྱི 	ཉོན་མོངས་ཀུན 	།_། 	མ 	ལུས་པ 	དག 	bstod tshogs ka_.txt	     གྱི  ཉོན་མོངས་ཀུན  །_།  མ  ལུས་པ  དག 
 གྱི ད་དེ 						གྱི	ད་དེ 	།_། 	སྐྱེ་བོ 	གང་དག 	མྱ་ངན་འདས 	bstod tshogs ka_.txt	     གྱི ད་དེ  །_།  སྐྱེ་བོ  གང་དག  མྱ་ངན་འདས 
 གྱི ད་པ 						གྱི	ད་པ 	-ར་བས 	།_། 	དེ་ཡི 	སླད་དུ 	bstod tshogs ka_.txt	     གྱི ད་པ  -ར་བས  །_།  དེ་ཡི  སླད་དུ 
 གྱི ས 						གྱི	ས 	རྒྱུད 	རྣམས་ཀྱི 	།_། 	ཉོན་མོངས 	bstod tshogs ka_.txt	     གྱི ས  རྒྱུད  རྣམས་ཀྱི  །_།  ཉོན་མོངས 
 གྱི ས་ནི 						གྱི	ས་ནི 	།_། 	སེམས 	ཅན 	རྣམས་ལ 	bstod tshogs ka_.txt	     གྱི ས་ནི  །_།  སེམས  ཅན  རྣམས་ལ 
 གྱི  འཚལ་བ 						གྱི 	འཚལ་བ 	།_། 	གང་ཞིག 	ཁྱོད་ཀྱིས 	མ 	bstod tshogs ka_.txt	     གྱི  འཚལ་བ  །_།  གང་ཞིག  ཁྱོད་ཀྱིས  མ 
 གྱི ས 						གྱི	ས 	།_། 	དགོངས་པ 	མཛད་པ་གང 	ལགས་པ 	bstod tshogs ka_.txt	     གྱི ས  །_།  དགོངས་པ  མཛད་པ་གང  ལགས་པ 
 གྱི ད 						གྱི	ད 	མི་རིགས 	།_། 	གནས 	མ་ཡིན་ལས 	bstod tshogs ka_.txt	     གྱི ད  མི་རིགས  །_།  གནས  མ་ཡིན་ལས 
 གྱི ས 						གྱི	ས 	།_། 	བསྟན་པ 	རྒྱས་ནི 	བཏབ་ནས་ཀྱང 	bstod tshogs ka_.txt	     གྱི ས  །_།  བསྟན་པ  རྒྱས་ནི  བཏབ་ནས་ཀྱང 
 གྱི  །_། 						གྱི 	།_། 	བུ 	ལོན 	ལྷག་མ་ཅི 	མཆིས་ན 	bstod tshogs ka_.txt	     གྱི  །_།  བུ  ལོན  ལྷག་མ་ཅི  མཆིས་ན 
 གྱི ས 						གྱི	ས 	།_། 	སྐུ 	གདུང 	ཏིལ་འབྲུ 	bstod tshogs ka_.txt	     གྱི ས  །_།  སྐུ  གདུང  ཏིལ་འབྲུ 
 གྱི ད་པའི 						གྱི	ད་པའི 	།_། 	རྨོངས་པ 	མི་བཟད་པ་ལ་གཟིགས 	།_། 	bstod tshogs ka_.txt	     གྱི ད་པའི  །_།  རྨོངས་པ  མི་བཟད་པ་ལ་གཟིགས  །_། 
 གྱི ས 						གྱི	ས 	བརྒྱན་པའི 	།_། 	ཡུལ 	གང་དེ 	bstod tshogs ka_.txt	     གྱི ས  བརྒྱན་པའི  །_།  ཡུལ  གང་དེ 
 གྱི ས 						གྱི	ས 	བརྒྱན་པ 	སྨོས་ཅི་འཚལ 	།_། 	མགོན 	bstod tshogs ka_.txt	     གྱི ས  བརྒྱན་པ  སྨོས་ཅི་འཚལ  །_།  མགོན 
 གྱི ད་ལྟར 						གྱི	ད་ལྟར 	།_། 	ཁྱོད་ཀྱི 	ཡོན་ཏན 	ཆ་ཙམ 	bstod tshogs ka_.txt	     གྱི ད་ལྟར  །_།  ཁྱོད་ཀྱི  ཡོན་ཏན  ཆ་ཙམ 
 གྱི  མཁན་པོ་ཀུ 						གྱི 	མཁན་པོ་ཀུ 	མ 	ར 	ཀ་ལ 	ཤ་དང 	bstod tshogs ka_.txt	     གྱི  མཁན་པོ་ཀུ  མ  ར  ཀ་ལ  ཤ་དང 
 གྱི  ལོ་ཙཱ་བ 						གྱི 	ལོ་ཙཱ་བ 	དགེ་སློང 	བསོད་ནམས 	བཟང་པོ 	-ས 	bstod tshogs ka_.txt	     གྱི  ལོ་ཙཱ་བ  དགེ་སློང  བསོད་ནམས  བཟང་པོ  -ས 
 གྱི ས་ཀྱང་ཞེས 						གྱི	ས་ཀྱང་ཞེས 	བྱ་བ 	འདི 	-ས་ནི 	སྒྲོ་འདོགས་པ 	bstod tshogs ka_.txt	     གྱི ས་ཀྱང་ཞེས  བྱ་བ  འདི  -ས་ནི  སྒྲོ་འདོགས་པ 
 གྱི  དོན 						གྱི 	དོན 	བྱེད་པ 	-འི 	གནས་སྐབས 	རྣམས་དང 	bstod tshogs ka_.txt	     གྱི  དོན  བྱེད་པ  -འི  གནས་སྐབས  རྣམས་དང 
 གྱི  དོན 						གྱི 	དོན 	བྱ་བ 	-འི 	གནས་སྐབས་ནི 	ཆོས་ཀྱི 	bstod tshogs ka_.txt	     གྱི  དོན  བྱ་བ  -འི  གནས་སྐབས་ནི  ཆོས་ཀྱི 
 གྱི  དོན་ལ 						གྱི 	དོན་ལ 	འཇུག་པ 	-ར 	འགྱུར་བ 	-འི 	bstod tshogs ka_.txt	     གྱི  དོན་ལ  འཇུག་པ  -ར  འགྱུར་བ  -འི 
 གྱི  དོན་ལ 						གྱི 	དོན་ལ 	འགྱུར་བ 	-འི 	སྨོན་ལམ 	བསྟན་ཏོ 	bstod tshogs ka_.txt	     གྱི  དོན་ལ  འགྱུར་བ  -འི  སྨོན་ལམ  བསྟན་ཏོ 
 གྱི ས 						གྱི	ས 	མི་ལྡོག་པ་ཡིན་ཏེ 	།_ 	དེ 	ལྟར 	bstod tshogs ka_.txt	     གྱི ས  མི་ལྡོག་པ་ཡིན་ཏེ  །_  དེ  ལྟར 
 གྱི  སླད 						གྱི 	སླད 	ཅེས་བྱ་བ 	འདི་དག་གིས་ནི 	བརྩོན་འགྲུས་ཀྱི 	ཕ་རོལ་ཏུ 	bstod tshogs ka_.txt	     གྱི  སླད  ཅེས་བྱ་བ  འདི་དག་གིས་ནི  བརྩོན་འགྲུས་ཀྱི  ཕ་རོལ་ཏུ 
 གྱི  ཕ་རོལ་ཏུ 						གྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	བདག 	bstod tshogs ka_.txt	     གྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  བདག 
 གྱི  ཕ་རོལ་ཏུ 						གྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	མཚན་མོ 	bstod tshogs ka_.txt	     གྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  མཚན་མོ 
 གྱི ས 						གྱི	ས 	ཟིན་ལ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	རྣམ་པ 	bstod tshogs ka_.txt	     གྱི ས  ཟིན་ལ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  རྣམ་པ 
 གྱི  ཕ་རོལ་ཏུ 						གྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     གྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  ཁྱོད་ཀྱི 
 གྱི  མི་དགེའི 						གྱི 	མི་དགེའི 	ཕྲིན་ལས་ཞེས 	བྱ་བ 	འདི་དག་གིས 	ནི་ལ 	bstod tshogs ka_.txt	     གྱི  མི་དགེའི  ཕྲིན་ལས་ཞེས  བྱ་བ  འདི་དག་གིས  ནི་ལ 
 གྱི  ཡེ་ཤེས 						གྱི 	ཡེ་ཤེས 	བསྐྱེད་པ 	བསྟན་ཏོ 	།_། 	ཉི 	bstod tshogs ka_.txt	     གྱི  ཡེ་ཤེས  བསྐྱེད་པ  བསྟན་ཏོ  །_།  ཉི 
 གྱི  དོན 						གྱི 	དོན 	མཛད་པ 	-འི 	གནས་སྐབས 	བསྟན་པ་ཡིན་ནོ 	bstod tshogs ka_.txt	     གྱི  དོན  མཛད་པ  -འི  གནས་སྐབས  བསྟན་པ་ཡིན་ནོ 
 གྱི  དོན 						གྱི 	དོན 	མཛད་པ 	-འི 	གནས་སྐབས་ཀྱི 	ལེའུ་སྟེ་དྲུག་པའོ 	bstod tshogs ka_.txt	     གྱི  དོན  མཛད་པ  -འི  གནས་སྐབས་ཀྱི  ལེའུ་སྟེ་དྲུག་པའོ 
 གྱི  དོན 						གྱི 	དོན 	མཛད་པ 	-འི 	གནས་སྐབས་ཀྱི 	སྨོན་ལམ 	bstod tshogs ka_.txt	     གྱི  དོན  མཛད་པ  -འི  གནས་སྐབས་ཀྱི  སྨོན་ལམ 
 གྱི  ཚིག་ལེའུ 						གྱི 	ཚིག་ལེའུ 	-ར 	བྱས་པ 	།༄༅༅།_། 	རྒྱ 	bstod tshogs ka_.txt	     གྱི  ཚིག་ལེའུ  -ར  བྱས་པ  །༄༅༅།_།  རྒྱ 
 གྱི  ཚིག་ལེའུ 						གྱི 	ཚིག་ལེའུ 	-ར 	བྱས་པ 	།_ 	འཕགས་པ 	bstod tshogs ka_.txt	     གྱི  ཚིག་ལེའུ  -ར  བྱས་པ  །_  འཕགས་པ 
 གྱི ས 						གྱི	ས 	།_། 	བསྟོད་པ 	-འི 	དོན 	bstod tshogs ka_.txt	     གྱི ས  །_།  བསྟོད་པ  -འི  དོན 
 གྱི ས 						གྱི	ས 	རྒྱུ 	བསྟན་ཏོ 	།_། 	གཞན 	bstod tshogs ka_.txt	     གྱི ས  རྒྱུ  བསྟན་ཏོ  །_།  གཞན 
 གྱི  །_། 						གྱི 	།_། 	རང 	བཞིན་གྱིས་ནི 	བསམ་པ་སྟེ 	།_། 	bstod tshogs ka_.txt	     གྱི  །_།  རང  བཞིན་གྱིས་ནི  བསམ་པ་སྟེ  །_། 
 གྱི  ཕ་རོལ 						གྱི 	ཕ་རོལ 	ཕྱིན་པ་བདུན 	།_། 	ཚིགས 	བཅད་དྲུག་གིས་དྲུག 	bstod tshogs ka_.txt	     གྱི  ཕ་རོལ  ཕྱིན་པ་བདུན  །_།  ཚིགས  བཅད་དྲུག་གིས་དྲུག 
 གྱི ས་གཞན 						གྱི	ས་གཞན 	།_། 	དང་པོ 	-འི 	ཁྱད་པར 	bstod tshogs ka_.txt	     གྱི ས་གཞན  །_།  དང་པོ  -འི  ཁྱད་པར 
 གྱི ས་སོ 						གྱི	ས་སོ 	།_། 	དེ 	ལ་ཁ་ཅིག 	དངོས 	bstod tshogs ka_.txt	     གྱི ས་སོ  །_།  དེ  ལ་ཁ་ཅིག  དངོས 
 གྱི  ཚིག་ལེའུ 						གྱི 	ཚིག་ལེའུ 	-ར 	བྱས་པ 	སློབ་དཔོན 	ཆེན་པོ 	bstod tshogs ka_.txt	     གྱི  ཚིག་ལེའུ  -ར  བྱས་པ  སློབ་དཔོན  ཆེན་པོ 
 གྱི  མཁན་པོ 						གྱི 	མཁན་པོ 	སརྦ་ཛྙ 	དེ་བ་དང 	།_ 	ལོ་ཙཱ་བ་བནྡེ 	bstod tshogs ka_.txt	     གྱི  མཁན་པོ  སརྦ་ཛྙ  དེ་བ་དང  །_  ལོ་ཙཱ་བ་བནྡེ 
 གྱི  ལོ་ཙཱ་བ་བནྡེ 						གྱི 	ལོ་ཙཱ་བ་བནྡེ 	དཔལ 	བརྩེགས་རཀྵི 	ཏ 	-ས 	bstod tshogs ka_.txt	     གྱི  ལོ་ཙཱ་བ་བནྡེ  དཔལ  བརྩེགས་རཀྵི  ཏ  -ས 
 གྱི  རི 						གྱི 	རི 	འདྲ 	མཚན 	རྣམས 	རྫོགས་པ 	bstod tshogs ka_.txt	     གྱི  རི  འདྲ  མཚན  རྣམས  རྫོགས་པ 
 གྱི  རང་བཞིན 						གྱི 	རང་བཞིན 	གཟིངས 	བཅས་ཏེ 	།_། 	ཉིད་ཀྱི 	bstod tshogs ka_.txt	     གྱི  རང་བཞིན  གཟིངས  བཅས་ཏེ  །_།  ཉིད་ཀྱི 
 གྱི ད 						གྱི	ད 	གྱུར་ཅིག 	_། 	སངས 	རྒྱས 	bstod tshogs ka_.txt	     གྱི ད  གྱུར་ཅིག  _།  སངས  རྒྱས 
 གྱི  དབྱངས་ཀྱི 						གྱི 	དབྱངས་ཀྱི 	རྒྱ་ཆེར 	བཤད་པ 	།_༄༅༅།_། 	རྒྱ 	bstod tshogs ka_.txt	     གྱི  དབྱངས་ཀྱི  རྒྱ་ཆེར  བཤད་པ  །_༄༅༅།_།  རྒྱ 
 གྱི  དབྱངས་ཀྱི 						གྱི 	དབྱངས་ཀྱི 	རྒྱ་ཆེར 	བཤད་པ 	།_ 	འཇམ་པ 	bstod tshogs ka_.txt	     གྱི  དབྱངས་ཀྱི  རྒྱ་ཆེར  བཤད་པ  །_  འཇམ་པ 
 གྱི  དམ་ཚིག་གསུམ 						གྱི 	དམ་ཚིག་གསུམ 	མཆོག 	གྲུབ 	བདག་སྩོལ 	།_། 	bstod tshogs ka_.txt	     གྱི  དམ་ཚིག་གསུམ  མཆོག  གྲུབ  བདག་སྩོལ  །_། 
 གྱི  དོན 						གྱི 	དོན 	ཆེན་པོ 	མཚར་ཅིག 	མི 	བྱེད་དེ 	bstod tshogs ka_.txt	     གྱི  དོན  ཆེན་པོ  མཚར་ཅིག  མི  བྱེད་དེ 
 གྱི  དྲི་མ 						གྱི 	དྲི་མ 	མཐའ་དག་དང 	བྲལ་ཏེ 	རྣམ་པ 	-ར 	bstod tshogs ka_.txt	     གྱི  དྲི་མ  མཐའ་དག་དང  བྲལ་ཏེ  རྣམ་པ  -ར 
 གྱི  ཚོགས 						གྱི 	ཚོགས 	ཐམས་ཅད 	ལ 	-འང 	ཁྱབ་ན 	bstod tshogs ka_.txt	     གྱི  ཚོགས  ཐམས་ཅད  ལ  -འང  ཁྱབ་ན 
 གྱི འོ 						གྱི	འོ 	།_། 	སྡུག 	བསྔལ་ནི 	ཅི་ཡང 	bstod tshogs ka_.txt	     གྱི འོ  །_།  སྡུག  བསྔལ་ནི  ཅི་ཡང 
 གྱི  ཚིག 						གྱི 	ཚིག 	བསྡུ་བ་ཡིན་ཏེ 	།_ 	གང 	དག་ལ 	bstod tshogs ka_.txt	     གྱི  ཚིག  བསྡུ་བ་ཡིན་ཏེ  །_  གང  དག་ལ 
 གྱི ་དེ 						གྱི	་དེ 	ཁོ་ན་ཉིད 	ཐམས་ཅད 	རྫོགས་པ 	ཉིད་དུ 	bstod tshogs ka_.txt	     གྱི ་དེ  ཁོ་ན་ཉིད  ཐམས་ཅད  རྫོགས་པ  ཉིད་དུ 
 གྱི ས 						གྱི	ས 	ཡོངས་སུ 	དག་པ 	ཚད 	མེད་པ 	bstod tshogs ka_.txt	     གྱི ས  ཡོངས་སུ  དག་པ  ཚད  མེད་པ 
 གྱི  ཤས་ནི 						གྱི 	ཤས་ནི 	ཤས་ཆུང་ངོ 	།_། 	དེའི 	ཕྲ་མོ་ནི 	bstod tshogs ka_.txt	     གྱི  ཤས་ནི  ཤས་ཆུང་ངོ  །_།  དེའི  ཕྲ་མོ་ནི 
 གྱི  ཁམས་ནི 						གྱི 	ཁམས་ནི 	ཚོགས་སོ 	།_། 	དེ་ལ 	མཆོག་གི 	bstod tshogs ka_.txt	     གྱི  ཁམས་ནི  ཚོགས་སོ  །_།  དེ་ལ  མཆོག་གི 
 གྱི  ཁམས་ལ 						གྱི 	ཁམས་ལ 	སྐལ་བ་ཇི 	ལྟ་བ 	བཞིན 	མཆོག 	bstod tshogs ka_.txt	     གྱི  ཁམས་ལ  སྐལ་བ་ཇི  ལྟ་བ  བཞིན  མཆོག 
 གྱི  ཁམས་ལ 						གྱི 	ཁམས་ལ 	མཆོག་གི 	དངོས་གྲུབ 	སྩོལ་བ 	-ར 	bstod tshogs ka_.txt	     གྱི  ཁམས་ལ  མཆོག་གི  དངོས་གྲུབ  སྩོལ་བ  -ར 
 གྱི  །_། 						གྱི 	།_། 	ཚད 	མེད་པ 	ཙམ་ཞིག་ཏུ 	མཚུངས་པ་ལ 	bstod tshogs ka_.txt	     གྱི  །_།  ཚད  མེད་པ  ཙམ་ཞིག་ཏུ  མཚུངས་པ་ལ 
 གྱི  བླ་མ 						གྱི 	བླ་མ 	རྣམས 	ཐུགས་རྗེ 	-འི 	བདག་ཉིད 	bstod tshogs ka_.txt	     གྱི  བླ་མ  རྣམས  ཐུགས་རྗེ  -འི  བདག་ཉིད 
 གྱི  ངོ་བོ 						གྱི 	ངོ་བོ 	-ར 	ཞེན་ནས 	ཞུགས་པ 	ཡིན་པ 	bstod tshogs ka_.txt	     གྱི  ངོ་བོ  -ར  ཞེན་ནས  ཞུགས་པ  ཡིན་པ 
 གྱི  དྲ་བ 						གྱི 	དྲ་བ 	འགྱེད་པ་ལ 	སོགས་པ 	-ས 	རྣམ་པ 	bstod tshogs ka_.txt	     གྱི  དྲ་བ  འགྱེད་པ་ལ  སོགས་པ  -ས  རྣམ་པ 
 གྱི ་དེ 						གྱི	་དེ 	ཁོ་ན་ཉིད་ནི 	འདི་ཡིན་ཏེ 	།_ 	བྱང 	bstod tshogs ka_.txt	     གྱི ་དེ  ཁོ་ན་ཉིད་ནི  འདི་ཡིན་ཏེ  །_  བྱང 
 གྱི  རྣམ་པ 						གྱི 	རྣམ་པ 	-ར 	རྟོག་པ 	མེད་པ 	-ར 	bstod tshogs ka_.txt	     གྱི  རྣམ་པ  -ར  རྟོག་པ  མེད་པ  -ར 
 གྱི  ནོར་བུ 						གྱི 	ནོར་བུ 	རིན་པོ་ཆེ 	-འི 	རྒྱལ་པོ 	བས་ཀྱང 	bstod tshogs ka_.txt	     གྱི  ནོར་བུ  རིན་པོ་ཆེ  -འི  རྒྱལ་པོ  བས་ཀྱང 
 གྱི  ཁམས 						གྱི 	ཁམས 	གཅིག་ཏུ 	མྱ་ངན་ལས 	འདས་པ 	ཉེ་བ 	bstod tshogs ka_.txt	     གྱི  ཁམས  གཅིག་ཏུ  མྱ་ངན་ལས  འདས་པ  ཉེ་བ 
 གྱི  ཚོགས 						གྱི 	ཚོགས 	ཡོངས་སུ 	དཔག་ཏུ 	མེད་ཅིང 	འདི་ཙམ་ཞེས 	bstod tshogs ka_.txt	     གྱི  ཚོགས  ཡོངས་སུ  དཔག་ཏུ  མེད་ཅིང  འདི་ཙམ་ཞེས 
 གྱི  རྐྱེན་ཡིན་ནོ 						གྱི 	རྐྱེན་ཡིན་ནོ 	།_། 	དེས 	གནས་མཆོག 	ཉིད 	bstod tshogs ka_.txt	     གྱི  རྐྱེན་ཡིན་ནོ  །_།  དེས  གནས་མཆོག  ཉིད 
 གྱི ་རྗེའོ 						གྱི	་རྗེའོ 	།_། 	ཀུན་གྱི་ཞེས 	བྱ་བ་ནི 	ཕྱོགས 	bstod tshogs ka_.txt	     གྱི ་རྗེའོ  །_།  ཀུན་གྱི་ཞེས  བྱ་བ་ནི  ཕྱོགས 
 གྱི  ཁམས་ན 						གྱི 	ཁམས་ན 	བཞུགས་པ 	རྣམས་སོ 	།_། 	དམ 	bstod tshogs ka_.txt	     གྱི  ཁམས་ན  བཞུགས་པ  རྣམས་སོ  །_།  དམ 
 གྱི  དབྱངས་ཀྱི 						གྱི 	དབྱངས་ཀྱི 	རྒྱ་ཆེར 	བཤད་པ་མང་དུ 	ཐོས་པ 	-འི 	bstod tshogs ka_.txt	     གྱི  དབྱངས་ཀྱི  རྒྱ་ཆེར  བཤད་པ་མང་དུ  ཐོས་པ  -འི 
 གྱི  མཁན་པོ་བི་དྱཱ 						གྱི 	མཁན་པོ་བི་དྱཱ 	ཀ་ར 	པྲ་བྷ་དང 	།_ 	ཞུ་ཆེན་གྱི 	bstod tshogs ka_.txt	     གྱི  མཁན་པོ་བི་དྱཱ  ཀ་ར  པྲ་བྷ་དང  །_  ཞུ་ཆེན་གྱི 
 གྱི  མེ་ཏོག 						གྱི 	མེ་ཏོག 	རྒྱས་ཤིང 	དག་པ་ལ 	།_། 	དཔེ 	bstod tshogs ka_.txt	     གྱི  མེ་ཏོག  རྒྱས་ཤིང  དག་པ་ལ  །_།  དཔེ 
 གྱི  རྒྱལ་པོ་དེ་ལ 						གྱི 	རྒྱལ་པོ་དེ་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	རིན་ཆེན 	bstod tshogs ka_.txt	     གྱི  རྒྱལ་པོ་དེ་ལ  ཕྱག  འཚལ་ལོ  །_།  རིན་ཆེན 
 གྱི  མཆོད་སྡོང 						གྱི 	མཆོད་སྡོང 	ལྟ་བུ 	-འི་སྐུ 	།_། 	གསེར 	bstod tshogs ka_.txt	     གྱི  མཆོད་སྡོང  ལྟ་བུ  -འི་སྐུ  །_།  གསེར 
 གྱི ་བླ 						གྱི	་བླ 	།_། 	བཻ་ཌཱུཪྻ་ཡི 	འོད་ལ 	ཕྱག 	bstod tshogs ka_.txt	     གྱི ་བླ  །_།  བཻ་ཌཱུཪྻ་ཡི  འོད་ལ  ཕྱག 
 གྱི ་བླ 						གྱི	་བླ 	།_། 	བཻ་ཌཱུརྻ་ཡི 	འོད་ལ 	ཕྱག 	bstod tshogs ka_.txt	     གྱི ་བླ  །_།  བཻ་ཌཱུརྻ་ཡི  འོད་ལ  ཕྱག 
 གྱི ་བླ 						གྱི	་བླ 	།_། 	བཻ་ཌཱུཪྻ་ཡི 	འོད་ལ 	ཕྱག 	bstod tshogs ka_.txt	     གྱི ་བླ  །_།  བཻ་ཌཱུཪྻ་ཡི  འོད་ལ  ཕྱག 
 གྱི  སྨན་པ་སྟེ 						གྱི 	སྨན་པ་སྟེ 	།_། 	འདོད 	ཆགས 	ཞེ་སྡང 	bstod tshogs ka_.txt	     གྱི  སྨན་པ་སྟེ  །_།  འདོད  ཆགས  ཞེ་སྡང 
 གྱི ས 						གྱི	ས 	འགྲོ་བ 	ཀུན་ལ་གཟིགས 	།_། 	ཐུགས 	bstod tshogs ka_.txt	     གྱི ས  འགྲོ་བ  ཀུན་ལ་གཟིགས  །_།  ཐུགས 
 གྱི ས 						གྱི	ས 	འགྲོ་བ 	ཀུན་ལ་ཁྱབ 	།_། 	དུག་གསུམ 	bstod tshogs ka_.txt	     གྱི ས  འགྲོ་བ  ཀུན་ལ་ཁྱབ  །_།  དུག་གསུམ 
 གྱི ་བླ 						གྱི	་བླ 	།_། 	བཻཌཱུཪྻ་ཡི 	འོད་ལ 	ཕྱག 	bstod tshogs ka_.txt	     གྱི ་བླ  །_།  བཻཌཱུཪྻ་ཡི  འོད་ལ  ཕྱག 
 གྱི  ལྷུང་བཟེད་བསྣམས 						གྱི 	ལྷུང་བཟེད་བསྣམས 	།_། 	དུག་གསུམ 	ནད 	སེལ 	bstod tshogs ka_.txt	     གྱི  ལྷུང་བཟེད་བསྣམས  །_།  དུག་གསུམ  ནད  སེལ 
 གྱི ་བླ 						གྱི	་བླ 	།_། 	བཻ་ཌཱུཪྻ་ཡི 	འོད་ལ 	ཕྱག 	bstod tshogs ka_.txt	     གྱི ་བླ  །_།  བཻ་ཌཱུཪྻ་ཡི  འོད་ལ  ཕྱག 
 གྱི ་བླ 						གྱི	་བླ 	།_། 	བཻ་ཌཱུཪྻ་ཡི 	འོད་ལ 	ཕྱག 	bstod tshogs ka_.txt	     གྱི ་བླ  །_།  བཻ་ཌཱུཪྻ་ཡི  འོད་ལ  ཕྱག 
 གྱི ས 						གྱི	ས 	མི 	ཐུབ 	བདུད་ཀྱི 	དཔུང 	bstod tshogs ka_.txt	     གྱི ས  མི  ཐུབ  བདུད་ཀྱི  དཔུང 
 གྱི  ལྷུན་པོ 						གྱི 	ལྷུན་པོ 	ལྟ་བུ 	-ར 	མཛེས་པ 	-འི་སྐུ 	bstod tshogs ka_.txt	     གྱི  ལྷུན་པོ  ལྟ་བུ  -ར  མཛེས་པ  -འི་སྐུ 
